"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1290","User login with wrong email or password","LMS system","Wed Jul 15 09:53:14 UTC 2026","passed","Wed Jul 15 09:53:15 UTC 2026","Authorization","Authentication","",""
"","1410","User login with wrong email or password","LMS system","Wed Jul 15 09:52:46 UTC 2026","passed","Wed Jul 15 09:52:47 UTC 2026","Authorization","Authentication","",""
"","2016","User login with wrong email or password","LMS system","Wed Jul 15 09:53:00 UTC 2026","passed","Wed Jul 15 09:53:02 UTC 2026","Authorization","Authentication","",""
"","1294","Navigation from login page to registration page","LMS system","Wed Jul 15 09:52:50 UTC 2026","passed","Wed Jul 15 09:52:51 UTC 2026","Authorization","Authentication","",""
"","2616","User login with wrong email or password","LMS system","Wed Jul 15 09:53:05 UTC 2026","passed","Wed Jul 15 09:53:08 UTC 2026","Authorization","Authentication","",""
"","1505","Registration with correct email, username and password","LMS system","Wed Jul 15 09:52:58 UTC 2026","passed","Wed Jul 15 09:52:59 UTC 2026","Registration","Authentication","",""
"","1487","Navigation from login page to registration page","LMS system","Wed Jul 15 09:52:52 UTC 2026","passed","Wed Jul 15 09:52:54 UTC 2026","Authorization","Authentication","",""
"","2924","User login with correct email and password","LMS system","Wed Jul 15 09:52:40 UTC 2026","passed","Wed Jul 15 09:52:43 UTC 2026","Authorization","Authentication","",""
"","1307","Check displaying of empty courses list ","LMS system","Wed Jul 15 09:53:24 UTC 2026","passed","Wed Jul 15 09:53:26 UTC 2026","Courses","Courses","",""
"","1500","User login with wrong email or password","LMS system","Wed Jul 15 09:52:52 UTC 2026","passed","Wed Jul 15 09:52:53 UTC 2026","Authorization","Authentication","",""
"","3158","Check update (edit) course page","LMS system","Wed Jul 15 09:53:41 UTC 2026","passed","Wed Jul 15 09:53:45 UTC 2026","Courses","Courses","",""
"","2989","Registration with correct email, username and password","LMS system","Wed Jul 15 09:53:13 UTC 2026","passed","Wed Jul 15 09:53:16 UTC 2026","Registration","Authentication","",""
"","2752","User login with correct email and password","LMS system","Wed Jul 15 09:52:31 UTC 2026","passed","Wed Jul 15 09:52:34 UTC 2026","Authorization","Authentication","",""
"","1386","Registration with correct email, username and password","LMS system","Wed Jul 15 09:53:15 UTC 2026","passed","Wed Jul 15 09:53:17 UTC 2026","Registration","Authentication","",""
"","1613","Check displaying dashboard page","LMS system","Wed Jul 15 09:53:45 UTC 2026","passed","Wed Jul 15 09:53:47 UTC 2026","Dashboard","Dashboard","",""
"","1459","Check displaying of empty courses list ","LMS system","Wed Jul 15 09:53:29 UTC 2026","passed","Wed Jul 15 09:53:31 UTC 2026","Courses","Courses","",""
"","2516","Check create course page","LMS system","Wed Jul 15 09:53:37 UTC 2026","passed","Wed Jul 15 09:53:39 UTC 2026","Courses","Courses","",""
"","2809","Registration with correct email, username and password","LMS system","Wed Jul 15 09:53:05 UTC 2026","passed","Wed Jul 15 09:53:08 UTC 2026","Registration","Authentication","",""
"","1300","User login with wrong email or password","LMS system","Wed Jul 15 09:52:50 UTC 2026","passed","Wed Jul 15 09:52:51 UTC 2026","Authorization","Authentication","",""
"","2208","Registration with correct email, username and password","LMS system","Wed Jul 15 09:52:59 UTC 2026","passed","Wed Jul 15 09:53:01 UTC 2026","Registration","Authentication","",""
"","1236","Check displaying of empty courses list ","LMS system","Wed Jul 15 09:53:24 UTC 2026","passed","Wed Jul 15 09:53:25 UTC 2026","Courses","Courses","",""
"","2331","Check update (edit) course page","LMS system","Wed Jul 15 09:53:39 UTC 2026","passed","Wed Jul 15 09:53:42 UTC 2026","Courses","Courses","",""
"","1254","User login with wrong email or password","LMS system","Wed Jul 15 09:53:12 UTC 2026","passed","Wed Jul 15 09:53:13 UTC 2026","Authorization","Authentication","",""
"","2203","User login with wrong email or password","LMS system","Wed Jul 15 09:52:56 UTC 2026","passed","Wed Jul 15 09:52:58 UTC 2026","Authorization","Authentication","",""
"","3012","User login with correct email and password","LMS system","Wed Jul 15 09:52:39 UTC 2026","passed","Wed Jul 15 09:52:42 UTC 2026","Authorization","Authentication","",""
"","1653","Registration with correct email, username and password","LMS system","Wed Jul 15 09:53:02 UTC 2026","passed","Wed Jul 15 09:53:03 UTC 2026","Registration","Authentication","",""
"","3568","User login with correct email and password","LMS system","Wed Jul 15 09:52:45 UTC 2026","passed","Wed Jul 15 09:52:49 UTC 2026","Authorization","Authentication","",""
"","2133","Check create course page","LMS system","Wed Jul 15 09:53:36 UTC 2026","passed","Wed Jul 15 09:53:38 UTC 2026","Courses","Courses","",""
"","1834","Registration with correct email, username and password","LMS system","Wed Jul 15 09:53:20 UTC 2026","passed","Wed Jul 15 09:53:22 UTC 2026","Registration","Authentication","",""
"","1390","Check displaying dashboard page","LMS system","Wed Jul 15 09:54:13 UTC 2026","passed","Wed Jul 15 09:54:15 UTC 2026","Dashboard","Dashboard","",""
"","6297","User login with correct email and password","LMS system","Wed Jul 15 09:52:32 UTC 2026","passed","Wed Jul 15 09:52:38 UTC 2026","Authorization","Authentication","",""
"","2071","Check create course page","LMS system","Wed Jul 15 09:53:33 UTC 2026","passed","Wed Jul 15 09:53:35 UTC 2026","Courses","Courses","",""
"","2212","Check create course page","LMS system","Wed Jul 15 09:53:33 UTC 2026","passed","Wed Jul 15 09:53:35 UTC 2026","Courses","Courses","",""
